gene_id	gene	log2FoldChange	padj	stat
ENSG00000154188	ANGPT1	1.4962	7e-4	None
ENSG00000196453	ZNF777	-0.3941	0.1262	None
ENSG00000092096	SLC22A17	-1.1048	0.0012	None
ENSG00000131187	F12	0.7395	0.5093	None
ENSG00000136100	VPS36	0.1069	0.7837	None
ENSG00000163104	SMARCAD1	-0.1823	0.7122	None
ENSG00000048392	RRM2B	0.1662	0.6669	None
ENSG00000121716	PILRB	0.2254	0.9026	None
ENSG00000116525	TRIM62	0.8784	0.036	None
ENSG00000116151	MORN1	0.1665	0.8024	None
ENSG00000186310	NAP1L3	-2.5427	0.2706	None
ENSG00000075945	KIFAP3	0.519	0.0174	None
ENSG00000162191	UBXN1	0.1626	0.6697	None
ENSG00000232545	AC253536.3	0.0748	0.978	None
ENSG00000273340	MICE	1.4495	0.3333	None
ENSG00000102900	NUP93	-0.6952	1e-4	None
ENSG00000050438	SLC4A8	1.1155	0.0133	None
ENSG00000124356	STAMBP	0.5116	0.0237	None
ENSG00000150753	CCT5	-0.5258	0.013	None
ENSG00000179195	ZNF664	0.0477	0.9145	None
ENSG00000271913	AL035530.2	1.0042	0.5027	None
ENSG00000071054	MAP4K4	-0.1044	0.7729	None
ENSG00000242247	ARFGAP3	0.6144	0.0062	None
ENSG00000270049	AC009061.2	0.2862	0.8747	None
ENSG00000112312	GMNN	-1.6217	0	None
ENSG00000121653	MAPK8IP1	0.5125	0.171	None
ENSG00000214223	HNRNPA1P10	-1.0342	0.0133	None
ENSG00000262089	AC040977.1	0.5245	0.8089	None
ENSG00000059915	PSD	1.311	0.1998	None
ENSG00000213514	AL731556.1	0.2441	0.8094	None
ENSG00000198498	TMA16	-0.494	0.113	None
ENSG00000234789	AL590369.1	-0.6799	0.7996	None
ENSG00000106665	CLIP2	0.3742	0.1839	None
ENSG00000234171	RNASEH1-AS1	-0.6948	0.1813	None
ENSG00000204947	ZNF425	1.038	0.1258	None
ENSG00000260290	AC092115.1	-1.1491	0.4116	None
ENSG00000172732	MUS81	-0.4011	0.1845	None
ENSG00000091140	DLD	0.4376	0.0318	None
ENSG00000076555	ACACB	-0.9033	0.0768	None
ENSG00000123472	ATPAF1	-0.2519	0.3751	None
ENSG00000248429	FAM198B-AS1	0.4989	0.6455	None
ENSG00000196204	RNF216P1	0.1742	0.6431	None
ENSG00000187531	SIRT7	0.1733	0.6366	None
ENSG00000215414	PSMA6P1	-0.4391	0.4835	None
ENSG00000130734	ATG4D	-0.3409	0.2909	None
ENSG00000197168	NEK5	0.8209	0.7339	None
ENSG00000071242	RPS6KA2	-0.1246	0.754	None
ENSG00000282826	FRG1CP	0.0404	0.9399	None
ENSG00000172292	CERS6	-0.7544	0.0903	None
ENSG00000272540	AL662797.1	0.0929	0.9743	None
ENSG00000105376	ICAM5	4.1375	0.0022	up
ENSG00000145040	UCN2	-0.2984	0.8641	None
ENSG00000015676	NUDCD3	0.0052	0.9877	None
ENSG00000231305	AC112484.1	-0.647	0.8168	None
ENSG00000276517	AL133243.3	0.9718	0.7021	None
ENSG00000125746	EML2	0.5439	0.0363	None
ENSG00000156860	FBRS	0.0746	0.8301	None
ENSG00000137124	ALDH1B1	0.1488	0.581	None
ENSG00000109466	KLHL2	-0.4298	0.1415	None
ENSG00000152219	ARL14EP	-0.1441	0.6942	None
ENSG00000081026	MAGI3	-0.8113	0.009	None
ENSG00000278861	AC117503.2	0.1757	0.9619	None
ENSG00000143315	PIGM	-0.186	0.5924	None
ENSG00000167077	MEI1	-0.076	0.9703	None
ENSG00000104823	ECH1	0.7202	0.023	None
ENSG00000125744	RTN2	1.0969	2e-4	None
ENSG00000196917	HCAR1	0.3011	0.666	None
ENSG00000117519	CNN3	0.0093	0.9843	None
ENSG00000162482	AKR7A3	-0.0522	0.9746	None
ENSG00000204311	PJVK	0.7636	0.7115	None
ENSG00000160888	IER2	-0.7037	0.0039	None
ENSG00000115524	SF3B1	-0.0702	0.87	None
ENSG00000178057	NDUFAF3	0.3869	0.1563	None
ENSG00000143333	RGS16	0.7783	0.4563	None
ENSG00000115129	TP53I3	0.9263	0.001	None
ENSG00000258790	AL121594.1	1.9394	0.4559	None
ENSG00000249242	TMEM150C	0.023	0.9935	None
ENSG00000007541	PIGQ	-0.0563	0.9125	None
ENSG00000010610	CD4	2.0807	0.4186	None
ENSG00000072401	UBE2D1	-0.0643	0.8777	None
ENSG00000188681	TEKT4P2	0.0143	0.9905	None
ENSG00000260018	AC040169.1	0.1839	0.8584	None
ENSG00000167992	VWCE	0.8411	0.3153	None
ENSG00000136522	MRPL47	-0.0845	0.8525	None
ENSG00000108523	RNF167	-0.0711	0.8281	None
ENSG00000150527	CTAGE5	0.1485	0.7139	None
ENSG00000227682	ATP5F1AP2	0.4451	0.8625	None
ENSG00000122696	SLC25A51	0.6328	0.0169	None
ENSG00000177576	C18orf32	0.0038	0.9959	None
ENSG00000105298	CACTIN	-0.3089	0.207	None
ENSG00000002586	CD99	0.6298	0.0119	None
ENSG00000255725	TDGP1	-0.8289	0.4889	None
ENSG00000197822	OCLN	0.9984	0.311	None
ENSG00000165219	GAPVD1	-0.1121	0.8047	None
ENSG00000153064	BANK1	1.7288	0.1516	None
ENSG00000139546	TARBP2	-0.2923	0.3533	None
ENSG00000186446	ZNF501	-0.0741	0.9333	None
ENSG00000101464	PIGU	-0.321	0.2784	None
ENSG00000077092	RARB	1.1303	0.1495	None
ENSG00000171067	C11orf24	0.4397	0.0214	None
ENSG00000135951	TSGA10	2.0204	0.017	up
ENSG00000066455	GOLGA5	0.4902	0.0201	None
ENSG00000228288	PCAT6	3.498	7e-4	up
ENSG00000198563	DDX39B	-0.0047	0.9916	None
ENSG00000277406	AC245407.1	0.8124	0.4068	None
ENSG00000138757	G3BP2	0.1206	0.6994	None
ENSG00000142867	BCL10	0.0881	0.8008	None
ENSG00000149633	KIAA1755	2.1357	0.1325	None
ENSG00000187288	CIDEC	-0.1814	0.7001	None
ENSG00000011304	PTBP1	-1.0972	0	None
ENSG00000147679	UTP23	-0.155	0.6733	None
ENSG00000240616	RPS6P25	0.9161	0.755	None
ENSG00000162458	FBLIM1	1.6323	0	None
ENSG00000156471	PTDSS1	-0.379	0.0658	None
ENSG00000102054	RBBP7	-0.8706	0	None
ENSG00000112096	SOD2	2.0193	0	up
ENSG00000173113	TRMT112	-0.0832	0.8684	None
ENSG00000134121	CHL1	-1.0219	0.0436	None
ENSG00000121542	SEC22A	-0.0251	0.9626	None
ENSG00000171291	ZNF439	1.8014	0.5842	None
ENSG00000141642	ELAC1	-0.0403	0.9523	None
ENSG00000164898	FMC1	1.1536	0.4148	None
ENSG00000214575	CPEB1	-1.104	0.5034	None
ENSG00000197496	SLC2A10	1.2028	0	None
ENSG00000006282	SPATA20	0.9543	0	None
ENSG00000135318	NT5E	0.4209	0.0211	None
ENSG00000245970	AP003352.1	0.0285	0.9848	None
ENSG00000231369	Z97353.1	0.2499	0.9208	None
ENSG00000161243	FBXO27	1.3872	0.0187	None
ENSG00000138050	THUMPD2	-0.5201	0.1079	None
ENSG00000147475	ERLIN2	0.1931	0.454	None
ENSG00000080819	CPOX	-0.3622	0.1075	None
ENSG00000182318	ZSCAN22	-0.1198	0.8476	None
ENSG00000153363	LINC00467	1.1952	5e-4	None
ENSG00000233705	SLC26A4-AS1	5.3216	0.0154	up
ENSG00000185100	ADSSL1	1.254	0.4742	None
ENSG00000259659	AC009996.1	-0.1929	0.9563	None
ENSG00000213025	COX20P1	-0.1194	0.9245	None
ENSG00000135763	URB2	-0.8731	4e-4	None
ENSG00000226243	RPL37AP1	-0.2827	0.6516	None
ENSG00000161395	PGAP3	-0.0285	0.9568	None
ENSG00000196123	KIAA0895L	0.9724	0	None
ENSG00000184481	FOXO4	0.3415	0.5719	None
ENSG00000213619	NDUFS3	0.024	0.9619	None
ENSG00000165935	SMCO2	-1.0842	0.6779	None
ENSG00000163467	TSACC	1.026	0.4758	None
ENSG00000284747	AL034417.4	-0.894	0.6257	None
ENSG00000100836	PABPN1	-0.511	0.023	None
ENSG00000126756	UXT	-0.1006	0.8619	None
ENSG00000135454	B4GALNT1	2.2994	0.0849	None
ENSG00000136274	NACAD	-0.7264	0.5385	None
ENSG00000213420	GPC2	0.1064	0.9428	None
ENSG00000188993	LRRC66	0.408	0.804	None
ENSG00000168079	SCARA5	-0.6108	0.5194	None
ENSG00000129071	MBD4	-0.5277	0.027	None
ENSG00000164329	PAPD4	-0.0543	0.8919	None
ENSG00000156983	BRPF1	-0.6622	0.0187	None
ENSG00000047578	KIAA0556	0.3182	0.3754	None
ENSG00000232527	AC245595.1	1.3741	0.1049	None
ENSG00000274423	AC242843.1	1.7818	0.0457	None
ENSG00000108669	CYTH1	0.0771	0.8727	None
ENSG00000119912	IDE	-0.1731	0.6362	None
ENSG00000243302	AC018638.4	-0.9064	0.3678	None
ENSG00000163132	MSX1	-0.7588	0.0067	None
ENSG00000263327	TAPT1-AS1	0.5532	0.5674	None
ENSG00000167393	PPP2R3B	-1.3265	0	None
ENSG00000168813	ZNF507	-0.6163	0.0706	None
ENSG00000234684	SDCBP2-AS1	0.6886	0.3144	None
ENSG00000053372	MRTO4	-0.7315	0.0122	None
ENSG00000145990	GFOD1	0.0704	0.8961	None
ENSG00000121057	AKAP1	-0.7947	0.0045	None
ENSG00000225578	NCBP2-AS1	0.2676	0.9459	None
ENSG00000120963	ZNF706	-0.5252	0.0261	None
ENSG00000182400	TRAPPC6B	0.0886	0.8171	None
ENSG00000139197	PEX5	0.3485	0.1909	None
ENSG00000225518	LINC01703	0.3668	0.8478	None
ENSG00000183814	LIN9	-1.3945	0	None
ENSG00000005238	FAM214B	1.0755	0	None
ENSG00000224725	CEP57L1P1	-1.1049	0.448	None
ENSG00000136824	SMC2	-1.2502	1e-4	None
ENSG00000164603	BMT2	0.6123	0.071	None
ENSG00000157600	TMEM164	0.3377	0.2131	None
ENSG00000160746	ANO10	0.6444	0.0027	None
ENSG00000171791	BCL2	-2.6384	0	down
ENSG00000121691	CAT	0.8397	0	None
ENSG00000184983	NDUFA6	0.1843	0.5639	None
ENSG00000196526	AFAP1	0.0734	0.8763	None
ENSG00000130522	JUND	1.0169	2e-4	None
ENSG00000111605	CPSF6	-0.7948	0	None
ENSG00000169851	PCDH7	2.3491	0.0273	up
ENSG00000037280	FLT4	1.3459	0.4264	None
ENSG00000179361	ARID3B	-0.4117	0.4789	None
ENSG00000197965	MPZL1	0.495	0.0837	None
ENSG00000062725	APPBP2	0.3715	0.1527	None
ENSG00000269318	AC007292.2	0.4023	0.8882	None
ENSG00000245812	LINC02202	1.1059	0.2844	None
ENSG00000138286	FAM149B1	-0.1649	0.7036	None
ENSG00000143702	CEP170	-0.7828	0.028	None
ENSG00000172215	CXCR6	-0.3623	0.8396	None
ENSG00000198728	LDB1	0.452	0.0706	None
ENSG00000214113	LYRM4	0.1689	0.6537	None
ENSG00000248593	DSTNP2	0.5051	0.3734	None
ENSG00000164535	DAGLB	0.6706	0.0062	None
ENSG00000160209	PDXK	0.2765	0.2224	None
ENSG00000205670	SMIM11A	2.7626	3e-4	up
ENSG00000173153	ESRRA	0.3494	0.1083	None
ENSG00000235859	AC006978.1	0.1571	0.9583	None
ENSG00000168958	MFF	-0.0964	0.804	None
ENSG00000260190	AL807752.5	-1.3193	0.645	None
ENSG00000167779	IGFBP6	0.8886	0.0028	None
ENSG00000177697	CD151	0.42	0.1973	None
ENSG00000176692	FOXC2	-0.2288	0.4187	None
ENSG00000123500	COL10A1	3.3255	0	up
ENSG00000125482	TTF1	-0.4072	0.1365	None
ENSG00000227467	LINC01537	2.9879	0.3065	None
ENSG00000106617	PRKAG2	0.1336	0.7538	None
ENSG00000175274	TP53I11	0.7465	0.0497	None
ENSG00000006634	DBF4	-1.4229	0	None
ENSG00000232346	Z74021.1	0.5581	0.5775	None
ENSG00000221983	UBA52	0.0833	0.8514	None
ENSG00000198478	SH3BGRL2	-0.022	0.982	None
ENSG00000109063	MYH3	-1.289	0.3469	None
ENSG00000137573	SULF1	3.5678	0.2539	None
ENSG00000185567	AHNAK2	2.3163	0	up
ENSG00000165071	TMEM71	-2.3744	0.4516	None
ENSG00000087253	LPCAT2	0.1649	0.7214	None
ENSG00000233369	GTF2IP4	1.2264	0.0047	None
ENSG00000225507	AC069282.1	-0.7466	0.3904	None
ENSG00000160961	ZNF333	0.0426	0.9362	None
ENSG00000141655	TNFRSF11A	-0.3491	0.8347	None
ENSG00000010626	LRRC23	0.5063	0.453	None
ENSG00000120256	LRP11	0.5554	0.0498	None
ENSG00000234545	FAM133B	-0.5699	0.1096	None
ENSG00000167377	ZNF23	0.3359	0.7808	None
ENSG00000108055	SMC3	-1.0318	0	None
ENSG00000101444	AHCY	0.4405	0.0286	None
ENSG00000174343	CHRNA9	0.0721	0.9799	None
ENSG00000231841	FAM192BP	1.1507	0.5953	None
ENSG00000141295	SCRN2	0.5978	0.0744	None
ENSG00000256508	MRGPRF-AS1	0.8946	0.5398	None
ENSG00000056097	ZFR	-0.3136	0.1963	None
ENSG00000063244	U2AF2	-0.4844	0.0097	None
ENSG00000106853	PTGR1	0.7929	0.0031	None
ENSG00000198843	SELENOT	0.3757	0.0804	None
ENSG00000113273	ARSB	0.3733	0.3095	None
ENSG00000111276	CDKN1B	-0.7486	0.0368	None
ENSG00000239883	PARGP1	-0.5523	0.5328	None
ENSG00000255153	TOLLIP-AS1	0.1453	0.93	None
ENSG00000214973	CHCHD3P3	-0.8429	0.5874	None
ENSG00000106688	SLC1A1	0.5357	0.0054	None
ENSG00000236048	AC013470.3	0.8506	0.6966	None
ENSG00000183850	ZNF730	-4.4224	0.0331	down
ENSG00000117174	ZNHIT6	-0.2508	0.3606	None
ENSG00000228063	LYPLAL1-AS1	1.5532	0.3982	None
ENSG00000166133	RPUSD2	-0.5903	0.022	None
ENSG00000166741	NNMT	0.4421	0.1205	None
ENSG00000101365	IDH3B	-0.116	0.7312	None
ENSG00000231185	SPRY4-AS1	0.2715	0.8089	None
ENSG00000134245	WNT2B	1.299	0.0014	None
ENSG00000136205	TNS3	0.6126	0.1989	None
ENSG00000205129	C4orf47	1.6656	0.193	None
ENSG00000242951	AC007182.2	0.1407	0.8955	None
ENSG00000085831	TTC39A	-1.2249	0.2739	None
ENSG00000102898	NUTF2	0.1087	0.7502	None
ENSG00000182993	C12orf60	-0.0061	0.995	None
ENSG00000153531	ADPRHL1	-0.3557	0.4836	None
ENSG00000093144	ECHDC1	0.0435	0.9017	None
ENSG00000125841	NRSN2	0.9997	0	None
ENSG00000135436	FAM186B	-0.2705	0.9086	None
ENSG00000272183	AC005041.3	1.7011	0.5516	None
ENSG00000224358	AL451074.2	0.6792	0.7438	None
ENSG00000139719	VPS33A	0.2917	0.4852	None
ENSG00000162542	TMCO4	0.7161	0.0462	None
ENSG00000117500	TMED5	0.3109	0.235	None
ENSG00000178691	SUZ12	-0.7801	0.0054	None
ENSG00000154065	ANKRD29	2.0961	0	up
ENSG00000204439	C6orf47	-0.0044	0.9921	None
ENSG00000185842	DNAH14	-0.4683	0.3623	None
ENSG00000197670	AL157838.1	4.2124	0.0603	None
ENSG00000095139	ARCN1	0.2729	0.3337	None
ENSG00000167964	RAB26	1.5126	0.2521	None
ENSG00000139626	ITGB7	0.9218	0.6404	None
ENSG00000224945	AL353150.1	0.6238	0.6463	None
ENSG00000160218	TRAPPC10	-0.2705	0.4729	None
ENSG00000159593	NAE1	-0.2487	0.3611	None
ENSG00000112304	ACOT13	0.498	0.1441	None
ENSG00000273226	AL391834.2	0.1416	0.9446	None
ENSG00000204778	CBWD4P	-0.2205	0.9034	None
ENSG00000132823	OSER1	-0.6198	0.0163	None
ENSG00000173482	PTPRM	1.0661	5e-4	None
ENSG00000162975	KCNF1	-1.2964	0.5475	None
ENSG00000117682	DHDDS	0.4896	0.0154	None
ENSG00000015568	RGPD5	-1.0762	0.5963	None
ENSG00000169045	HNRNPH1	-0.7934	0	None
ENSG00000138193	PLCE1	0.5382	0.3885	None
ENSG00000100994	PYGB	0.8903	0	None
ENSG00000203760	CENPW	-1.2929	0.0011	None
ENSG00000105173	CCNE1	0.0447	0.9359	None
ENSG00000226800	CACTIN-AS1	-0.071	0.9607	None
ENSG00000236184	TCEA1P4	2.5785	0.2586	None
ENSG00000241360	PDXP	-0.8572	0.0035	None
ENSG00000250222	AC008443.5	1.131	0.5205	None
ENSG00000107020	PLGRKT	0.2904	0.4497	None
ENSG00000174516	PELI3	0.5037	0.1587	None
ENSG00000171103	TRMT61B	-0.3257	0.2766	None
ENSG00000196935	SRGAP1	-0.3824	0.3526	None
ENSG00000163359	COL6A3	-0.1017	0.8582	None
ENSG00000121552	CSTA	1.223	0.2068	None
ENSG00000197448	GSTK1	0.6948	0.016	None
ENSG00000213881	NPM1P6	0.1938	0.8764	None
ENSG00000034152	MAP2K3	0.1006	0.7224	None
ENSG00000174640	SLCO2A1	2.8295	0.0041	up
ENSG00000157450	RNF111	-0.2507	0.558	None
ENSG00000164916	FOXK1	-0.1429	0.6952	None
ENSG00000272853	AC069544.1	-0.3757	0.7764	None
ENSG00000152402	GUCY1A2	3.4038	2e-4	up
ENSG00000138778	CENPE	-2.0918	0	down
ENSG00000159082	SYNJ1	-0.1082	0.8512	None
ENSG00000137393	RNF144B	2.818	0	up
ENSG00000280614	FP236383.2	1.8427	0.2433	None
ENSG00000158792	SPATA2L	0.3672	0.2696	None
ENSG00000173269	MMRN2	-0.015	0.9837	None
ENSG00000072506	HSD17B10	0.1441	0.7122	None
ENSG00000131941	RHPN2	-1.3783	0.0078	None
ENSG00000178467	P4HTM	0.418	0.1636	None
ENSG00000161513	FDXR	-0.424	0.3745	None
ENSG00000225329	LHFPL3-AS2	2.298	0.3212	None
ENSG00000196756	SNHG17	-0.8458	0.053900000000000003	None
ENSG00000154265	ABCA5	0.8491	0.1126	None
ENSG00000221829	FANCG	-1.7905	0	None
ENSG00000125170	DOK4	0.5687	0.114	None
ENSG00000145428	RNF175	0.8653	0.2336	None
ENSG00000259726	CSPG4P11	-0.6325	0.8025	None
ENSG00000183648	NDUFB1	0.8378	0.0097	None
ENSG00000263786	AC022211.1	-1.4917	0.2484	None
ENSG00000136856	SLC2A8	0.6136	0.5673	None
ENSG00000137288	UQCC2	-0.3335	0.4953	None
ENSG00000015133	CCDC88C	-0.6225	0.772	None
ENSG00000167085	PHB	-0.1942	0.5482	None
ENSG00000233101	HOXB-AS3	0.8594	0.0651	None
ENSG00000166734	CASC4	0.8748	0	None
ENSG00000163281	GNPDA2	-0.1967	0.5307	None
ENSG00000233762	AC007969.1	-0.1417	0.7738	None
ENSG00000151065	DCP1B	-0.0055	0.9904	None
ENSG00000166507	NDST2	-0.2798	0.9208	None
ENSG00000229474	PATL2	0.2464	0.93	None
ENSG00000126254	RBM42	-0.3216	0.2397	None
ENSG00000189149	CRYM-AS1	-1.0078	0.3541	None
ENSG00000205531	NAP1L4	-0.3707	0.0774	None
ENSG00000168872	DDX19A	0.1931	0.587	None
ENSG00000108684	ASIC2	-0.5793	0.7746	None
ENSG00000134996	OSTF1	0.4249	0.1033	None
ENSG00000159214	CCDC24	1.6152	0.0051	None
ENSG00000104133	SPG11	0.1157	0.8017	None
ENSG00000038295	TLL1	-4.38	0.0374	down
ENSG00000168944	CEP120	-0.4545	0.0938	None
ENSG00000106991	ENG	0.9006	0	None
ENSG00000101017	CD40	-0.7541	0.1129	None
ENSG00000258366	RTEL1	-1.0409	0.2509	None
ENSG00000177150	FAM210A	-0.276	0.2916	None
ENSG00000204525	HLA-C	0.7202	0.1138	None
ENSG00000254285	KRT8P3	1.911	0.4572	None
ENSG00000158715	SLC45A3	-0.3902	0.5608	None
ENSG00000112578	BYSL	-0.5746	0.0124	None
ENSG00000100345	MYH9	0.1993	0.5377	None
ENSG00000004779	NDUFAB1	0.0622	0.9026	None
ENSG00000105856	HBP1	0.563	0.1318	None
ENSG00000279656	AL132780.4	1.1679	0.3875	None
ENSG00000261783	AC009054.2	-1.0544	0.6393	None
ENSG00000170962	PDGFD	-3.1429	3e-4	down
ENSG00000134697	GNL2	-0.2503	0.2525	None
ENSG00000261327	AC134312.5	0.2893	0.8446	None
ENSG00000167110	GOLGA2	0.2315	0.3693	None
ENSG00000154310	TNIK	2.2467	1e-4	up
ENSG00000178127	NDUFV2	-0.9878	0.5423	None
ENSG00000259556	AC090971.3	0.2039	0.9523	None
ENSG00000283761	AC118553.2	-1.9271	0.4918	None
ENSG00000119321	FKBP15	-0.0198	0.9605	None
ENSG00000165646	SLC18A2	-0.8459	0.6086	None
ENSG00000135870	RC3H1	-0.0049	0.9934	None
ENSG00000164707	SLC13A4	-0.075	0.9437	None
ENSG00000225151	GOLGA2P7	-1.2784	0.4131	None
ENSG00000272787	AC253536.6	0.3506	0.8966	None
ENSG00000204498	NFKBIL1	0.1062	0.8316	None
ENSG00000171295	ZNF440	0.4306	0.4082	None
ENSG00000133059	DSTYK	0.3257	0.3715	None
ENSG00000040633	PHF23	0.2412	0.383	None
ENSG00000228274	AL021707.2	-0.3341	0.833	None
ENSG00000106123	EPHB6	-1.1251	0	None
ENSG00000204856	FAM216A	-0.2886	0.3297	None
ENSG00000275496	CU633906.1	0.0679	0.9799	None
ENSG00000259768	AC004943.2	-0.3793	0.5254	None
ENSG00000071189	SNX13	-0.1344	0.7927	None
ENSG00000136518	ACTL6A	-0.7977	0	None
ENSG00000134574	DDB2	-0.9431	1e-4	None
ENSG00000162664	ZNF326	-0.6569	0.0358	None
ENSG00000182986	ZNF320	1.3289	0.1824	None
ENSG00000213057	C1orf220	-0.5373	0.5117	None
ENSG00000108950	FAM20A	3.2203	0	up
ENSG00000198252	STYX	0.279	0.5008	None
ENSG00000128656	CHN1	-0.4057	0.142	None
ENSG00000076604	TRAF4	0.0421	0.9218	None
ENSG00000256235	SMIM3	0.1573	0.6592	None
ENSG00000172270	BSG	0.5509	0.0026	None
ENSG00000134548	SPX	2.697	8e-4	up
ENSG00000173614	NMNAT1	0.3991	0.1438	None
ENSG00000154330	PGM5	0.608	0.7635	None
ENSG00000198520	C1orf228	3.9857	0.0057	up
ENSG00000211895	IGHA1	7.7572	0	up
ENSG00000185000	DGAT1	-0.3029	0.2664	None
ENSG00000170776	AKAP13	-0.6296	0.0798	None
ENSG00000004897	CDC27	-0.4642	0.0638	None
ENSG00000273783	AL136040.1	0.4756	0.8696	None
ENSG00000025800	KPNA6	0.2098	0.5231	None
ENSG00000165609	NUDT5	-0.0464	0.9065	None
ENSG00000169330	KIAA1024	0.2922	0.7991	None
ENSG00000147592	LACTB2	0.1724	0.7304	None
ENSG00000158683	PKD1L1	1.3097	0.5817	None
ENSG00000117868	ESYT2	0.0742	0.8696	None
ENSG00000182774	RPS17	-0.545	0.0268	None
ENSG00000146242	TPBG	0.5885	0.001	None
ENSG00000117010	ZNF684	0.1314	0.8606	None
ENSG00000122299	ZC3H7A	-0.424	0.0373	None
ENSG00000272750	AL592148.3	0.1402	0.9163	None
ENSG00000167920	TMEM99	0.2549	0.4884	None
ENSG00000284882	AL359762.1	0.3	0.9358	None
ENSG00000205830	AC024132.1	0.867	0.6833	None
ENSG00000233493	TMEM238	1.6669	0.0961	None
ENSG00000101493	ZNF516	0.1032	0.8032	None
ENSG00000114353	GNAI2	0.7268	1e-4	None
ENSG00000124399	NDUFB4P12	0.4282	0.7973	None
ENSG00000270001	AL121894.2	0.7559	0.5189	None
ENSG00000223653	AL078459.1	-0.4871	0.8627	None
ENSG00000172500	FIBP	0.2669	0.4934	None
ENSG00000168899	VAMP5	0.6045	0.1016	None
ENSG00000128510	CPA4	3.5044	0	up
ENSG00000271918	AC034236.2	-0.2877	0.8329	None
ENSG00000132005	RFX1	-0.0845	0.8716	None
ENSG00000198680	TUSC1	-1.3416	0	None
ENSG00000146674	IGFBP3	1.6531	0.0012	None
ENSG00000121879	PIK3CA	0.0615	0.8942	None
ENSG00000177842	ZNF620	-0.0763	0.9679	None
ENSG00000170011	MYRIP	-1.1254	0.635	None
ENSG00000281332	LINC00997	-0.887	0.5893	None
ENSG00000244879	GABPB1-AS1	0.3833	0.4079	None
ENSG00000231298	LINC00704	-0.1835	0.8453	None
ENSG00000138002	IFT172	-0.1884	0.6079	None
ENSG00000185437	SH3BGR	1.5281	0.0015	None
ENSG00000125753	VASP	0.2902	0.2583	None
ENSG00000167588	GPD1	0.7259	0.6759	None
ENSG00000141391	PRELID3A	-0.4247	0.2865	None
ENSG00000081014	AP4E1	-0.398	0.3168	None
ENSG00000100473	COCH	-2.9915	0.0095	down
ENSG00000108510	MED13	-0.4154	0.3548	None
ENSG00000213553	RPLP0P6	-0.0652	0.878	None
ENSG00000254682	AP002387.2	1.1412	0.1504	None
ENSG00000161664	ASB16	-0.0641	0.9802	None
ENSG00000132305	IMMT	0.0026	0.9935	None
ENSG00000187801	ZFP69B	0.1315	0.8836	None
ENSG00000224424	PRKAR2A-AS1	1.4199	0.3317	None
ENSG00000279789	AC120114.4	0.3183	0.8542	None
ENSG00000204628	RACK1	0.0614	0.8696	None
ENSG00000184368	MAP7D2	-0.3664	0.8084	None
ENSG00000089685	BIRC5	-2.2353	0	down
ENSG00000175137	SH3BP5L	0.0981	0.7691	None
ENSG00000196230	TUBB	-0.6302	5e-4	None
ENSG00000144161	ZC3H8	-0.5361	0.1994	None
ENSG00000204560	DHX16	-0.5278	0.0149	None
ENSG00000174586	ZNF497	1.4831	0.2336	None
ENSG00000118596	SLC16A7	-0.1609	0.7393	None
ENSG00000015285	WAS	1.8161	0.4098	None
ENSG00000205300	AL356414.1	2.3811	0.2646	None
ENSG00000115902	SLC1A4	-0.7495	0.0894	None
ENSG00000135604	STX11	-0.9009	0.0252	None
ENSG00000188610	FAM72B	-1.9347	0	None
ENSG00000174206	C12orf66	0.2762	0.5182	None
ENSG00000204386	NEU1	0.7605	3e-4	None
ENSG00000136868	SLC31A1	0.4833	0.0171	None
ENSG00000166783	MARF1	-0.0389	0.9334	None
ENSG00000107651	SEC23IP	0.047	0.9064	None
ENSG00000172977	KAT5	-0.5931	0.045	None
ENSG00000055130	CUL1	-0.5003	0.0098	None
ENSG00000119383	PTPA	0.1918	0.4777	None
ENSG00000187244	BCAM	0.5206	0.6044	None
ENSG00000175899	A2M	-0.059	0.9809	None
ENSG00000273382	AL356488.3	0.7675	0.4437	None
ENSG00000126950	TMEM35A	3.7624	0	up
ENSG00000160271	RALGDS	0.094	0.9121	None
ENSG00000280161	AC022413.1	-0.4071	0.9017	None
ENSG00000161800	RACGAP1	-2.1564	0	down
ENSG00000233225	AC004987.2	-0.1952	0.8756	None
ENSG00000012817	KDM5D	-0.2196	0.5432	None
ENSG00000244405	ETV5	0.1537	0.5941	None
ENSG00000187566	NHLRC1	0.0505	0.946	None
ENSG00000215251	FASTKD5	-0.2964	0.3146	None
ENSG00000110799	VWF	1.9039	0.1356	None
ENSG00000122641	INHBA	-0.2688	0.7109	None
ENSG00000103326	CAPN15	-0.5997	0.0163	None
ENSG00000130340	SNX9	-0.2583	0.2669	None
ENSG00000169247	SH3TC2	1.8398	0.0135	None
ENSG00000127603	MACF1	-0.1371	0.8032	None
ENSG00000115657	ABCB6	-0.1133	0.9288	None
ENSG00000213760	ATP6V1G2	0.0818	0.9642	None
ENSG00000221866	PLXNA4	-0.2775	0.5963	None
ENSG00000237188	AC242426.2	0.6979	0.5382	None
ENSG00000013392	RWDD2A	0.658	0.2374	None
ENSG00000149100	EIF3M	-0.1307	0.6942	None
ENSG00000278934	AC117489.1	-0.1648	0.9121	None
ENSG00000050820	BCAR1	-0.2208	0.3514	None
ENSG00000070778	PTPN21	-0.4808	0.1286	None
ENSG00000011105	TSPAN9	1.0907	4e-4	None
ENSG00000114503	NCBP2	0.0909	0.7613	None
